HeP0203,Polito,14Hz,4277311,05/10/2016 14:53:56.8094,Calibration Billet D
Date & Time,Pressure (psia),Temperature (C),Pressure (VDC)
05/10/2016 15:00:23.9576,  85.24021519,  30.32570839,   2.35509276
05/10/2016 15:00:24.0296,  85.23688499,  30.31643677,   2.35503960
05/10/2016 15:00:24.1006,  85.23125502,  30.30829811,   2.35494971
05/10/2016 15:00:24.1716,  85.23494362,  30.31055832,   2.35500860
05/10/2016 15:00:24.2426,  85.23931918,  30.30852318,   2.35507846
05/10/2016 15:00:24.3146,  85.23315159,  30.31010628,   2.35497999
05/10/2016 15:00:24.3856,  85.22819362,  30.30920219,   2.35490084
05/10/2016 15:00:24.4576,  85.22968698,  30.30897522,   2.35492468
05/10/2016 15:00:24.5296,  85.23001552,  30.31123734,   2.35492992
05/10/2016 15:00:24.6006,  85.23016486,  30.31417656,   2.35493231
05/10/2016 15:00:24.6716,  85.23140435,  30.31756783,   2.35495210
05/10/2016 15:00:24.7426,  85.22891044,  30.31688881,   2.35491228
05/10/2016 15:00:24.8146,  85.23473455,  30.31417656,   2.35500526
05/10/2016 15:00:24.8846,  85.22923898,  30.31937599,   2.35491753
05/10/2016 15:00:24.9566,  85.23897570,  30.31621170,   2.35507298
05/10/2016 15:00:25.0296,  85.22490822,  30.31982803,   2.35484838
05/10/2016 15:00:25.1006,  85.24671132,  30.30377579,   2.35519648
05/10/2016 15:00:25.1717,  85.23797515,  30.31711578,   2.35505700
05/10/2016 15:00:25.2427,  85.23342039,  30.31462860,   2.35498428
05/10/2016 15:00:25.3147,  85.23106088,  30.30603600,   2.35494661
05/10/2016 15:00:25.3857,  85.23255424,  30.31756783,   2.35497046
05/10/2016 15:00:25.4577,  85.23222570,  30.30852318,   2.35496521
05/10/2016 15:00:25.5297,  85.23368920,  30.31010628,   2.35498857
05/10/2016 15:00:25.5997,  85.24046907,  30.30626297,   2.35509682
05/10/2016 15:00:25.6717,  85.24459075,  30.32028198,   2.35516262
05/10/2016 15:00:25.7437,  85.23342039,  30.30581093,   2.35498428
05/10/2016 15:00:25.8147,  85.23819915,  30.31033325,   2.35506058
05/10/2016 15:00:25.8857,  85.23297238,  30.31033325,   2.35497713
05/10/2016 15:00:25.9557,  85.22867150,  30.30400085,   2.35490847
05/10/2016 15:00:26.0287,  85.23790048,  30.30739212,   2.35505581
05/10/2016 15:00:26.1007,  85.23622791,  30.31055832,   2.35502911
05/10/2016 15:00:26.1717,  85.23864716,  30.31575966,   2.35506773
05/10/2016 15:00:26.2437,  85.23304705,  30.30581093,   2.35497832
05/10/2016 15:00:26.3147,  85.23215103,  30.30603600,   2.35496402
05/10/2016 15:00:26.3857,  85.23394307,  30.31508064,   2.35499263
05/10/2016 15:00:26.4567,  85.23192703,  30.30761909,   2.35496044
05/10/2016 15:00:26.5287,  85.22905977,  30.30875015,   2.35491467
05/10/2016 15:00:26.5997,  85.23906530,  30.30897522,   2.35507441
05/10/2016 15:00:26.6707,  85.22867150,  30.31078529,   2.35490847
05/10/2016 15:00:26.7427,  85.23091154,  30.30987930,   2.35494423
05/10/2016 15:00:26.8147,  85.24474008,  30.30128860,   2.35516500
05/10/2016 15:00:26.8857,  85.23061287,  30.30603600,   2.35493946
05/10/2016 15:00:26.9568,  85.23737780,  30.30852318,   2.35504746
05/10/2016 15:00:27.0288,  85.23518256,  30.30467987,   2.35501242
05/10/2016 15:00:27.0998,  85.24727880,  30.30807114,   2.35520554
05/10/2016 15:00:27.1708,  85.23867703,  30.30897522,   2.35506821
05/10/2016 15:00:27.2428,  85.23488389,  30.31462860,   2.35500765
05/10/2016 15:00:27.3148,  85.23857249,  30.30151367,   2.35506654
05/10/2016 15:00:27.3858,  85.23827382,  30.30829811,   2.35506177
05/10/2016 15:00:27.4578,  85.23849783,  30.30648804,   2.35506535
05/10/2016 15:00:27.5288,  85.23225557,  30.31168938,   2.35496569
05/10/2016 15:00:27.5998,  85.23987172,  30.31282043,   2.35508728
05/10/2016 15:00:27.6708,  85.23491375,  30.30648804,   2.35500813
05/10/2016 15:00:27.7428,  85.23577991,  30.31327248,   2.35502195
05/10/2016 15:00:27.8138,  85.24021519,  30.30445290,   2.35509276
05/10/2016 15:00:27.8858,  85.24178323,  30.31508064,   2.35511780
05/10/2016 15:00:27.9588,  85.23144915,  30.31146240,   2.35495281
05/10/2016 15:00:28.0288,  85.24279871,  30.31304550,   2.35513401
05/10/2016 15:00:28.0998,  85.23976719,  30.31462860,   2.35508561
05/10/2016 15:00:28.1708,  85.23249451,  30.30784607,   2.35496950
05/10/2016 15:00:28.2438,  85.23270358,  30.31960297,   2.35497284
05/10/2016 15:00:28.3138,  85.22871630,  30.30558395,   2.35490918
05/10/2016 15:00:28.3858,  85.23931918,  30.31349754,   2.35507846
05/10/2016 15:00:28.4588,  85.23924451,  30.31123734,   2.35507727
05/10/2016 15:00:28.5288,  85.24312725,  30.30784607,   2.35513926
05/10/2016 15:00:28.5998,  85.23558577,  30.31779480,   2.35501885
05/10/2016 15:00:28.6708,  85.23628765,  30.30626297,   2.35503006
05/10/2016 15:00:28.7429,  85.23921464,  30.31101036,   2.35507679
05/10/2016 15:00:28.8139,  85.23319639,  30.29970551,   2.35498071
05/10/2016 15:00:28.8849,  85.23673566,  30.30490494,   2.35503721
05/10/2016 15:00:28.9589,  85.21998012,  30.31440163,   2.35476971
05/10/2016 15:00:29.0289,  85.23946851,  30.29925346,   2.35508084
05/10/2016 15:00:29.0999,  85.23648179,  30.31304550,   2.35503316
05/10/2016 15:00:29.1739,  85.23625778,  30.31349754,   2.35502958
05/10/2016 15:00:29.2419,  85.22976165,  30.31417656,   2.35492587
05/10/2016 15:00:29.3139,  85.23267371,  30.30739212,   2.35497236
05/10/2016 15:00:29.3849,  85.23872183,  30.31824684,   2.35506892
05/10/2016 15:00:29.4569,  85.23503322,  30.31304550,   2.35501003
05/10/2016 15:00:29.5269,  85.23733300,  30.30174065,   2.35504675
05/10/2016 15:00:29.5999,  85.24021519,  30.31191444,   2.35509276
05/10/2016 15:00:29.6719,  85.22841763,  30.30784607,   2.35490441
05/10/2016 15:00:29.7429,  85.23289771,  30.31530762,   2.35497594
05/10/2016 15:00:29.8139,  85.23692980,  30.29812241,   2.35504031
05/10/2016 15:00:29.8849,  85.23234517,  30.30581093,   2.35496712
05/10/2016 15:00:29.9569,  85.22846243,  30.31055832,   2.35490513
05/10/2016 15:00:30.0279,  85.23652659,  30.31168938,   2.35503387
05/10/2016 15:00:30.0989,  85.22550557,  30.31055832,   2.35485792
05/10/2016 15:00:30.1719,  85.24091707,  30.30942726,   2.35510397
05/10/2016 15:00:30.2429,  85.23494362,  30.31282043,   2.35500860
05/10/2016 15:00:30.3129,  85.23640712,  30.30694008,   2.35503197
05/10/2016 15:00:30.3849,  85.23144915,  30.30174065,   2.35495281
05/10/2016 15:00:30.4570,  85.23834849,  30.31394958,   2.35506296
05/10/2016 15:00:30.5280,  85.22592371,  30.30784607,   2.35486460
05/10/2016 15:00:30.5990,  85.24285845,  30.30807114,   2.35513496
05/10/2016 15:00:30.6710,  85.22655092,  30.30422783,   2.35487461
05/10/2016 15:00:30.7420,  85.23115048,  30.31327248,   2.35494804
05/10/2016 15:00:30.8140,  85.23610845,  30.30694008,   2.35502720
05/10/2016 15:00:30.8850,  85.23309185,  30.31191444,   2.35497904
05/10/2016 15:00:30.9570,  85.24130535,  30.30332375,   2.35511017
05/10/2016 15:00:31.0280,  85.23121021,  30.31349754,   2.35494900
05/10/2016 15:00:31.0990,  85.23200170,  30.31282043,   2.35496163
05/10/2016 15:00:31.1710,  85.23891597,  30.31146240,   2.35507202
05/10/2016 15:00:31.2410,  85.24073787,  30.30920219,   2.35510111
05/10/2016 15:00:31.3140,  85.23842316,  30.30060959,   2.35506415
05/10/2016 15:00:31.3840,  85.23548123,  30.31123734,   2.35501719
05/10/2016 15:00:31.4570,  85.23506309,  30.31394958,   2.35501051
05/10/2016 15:00:31.5280,  85.23234517,  30.30875015,   2.35496712
05/10/2016 15:00:31.5990,  85.23207637,  30.30942726,   2.35496283
05/10/2016 15:00:31.6710,  85.23025446,  30.30671501,   2.35493374
05/10/2016 15:00:31.7430,  85.23461508,  30.31508064,   2.35500336
05/10/2016 15:00:31.8140,  85.23249451,  30.30648804,   2.35496950
05/10/2016 15:00:31.8860,  85.22976165,  30.31236649,   2.35492587
05/10/2016 15:00:31.9570,  85.23468975,  30.30852318,   2.35500455
05/10/2016 15:00:32.0280,  85.23285291,  30.30807114,   2.35497522
05/10/2016 15:00:32.0990,  85.23678046,  30.30671501,   2.35503793
05/10/2016 15:00:32.1711,  85.24614385,  30.31010628,   2.35518742
05/10/2016 15:00:32.2431,  85.23006032,  30.30377579,   2.35493064
05/10/2016 15:00:32.3131,  85.22956752,  30.30219269,   2.35492277
05/10/2016 15:00:32.3841,  85.23588444,  30.30739212,   2.35502362
05/10/2016 15:00:32.4551,  85.23230037,  30.30942726,   2.35496640
05/10/2016 15:00:32.5281,  85.23987172,  30.30354881,   2.35508728
05/10/2016 15:00:32.5991,  85.23801995,  30.30784607,   2.35505772
05/10/2016 15:00:32.6711,  85.23356973,  30.30987930,   2.35498667
05/10/2016 15:00:32.7421,  85.23468975,  30.29857445,   2.35500455
05/10/2016 15:00:32.8131,  85.23428654,  30.30106163,   2.35499811
05/10/2016 15:00:32.8851,  85.23006032,  30.30581093,   2.35493064
05/10/2016 15:00:32.9561,  85.22905977,  30.30286980,   2.35491467
05/10/2016 15:00:33.0271,  85.23876663,  30.30286980,   2.35506964
05/10/2016 15:00:33.0991,  85.22363886,  30.30083656,   2.35482812
05/10/2016 15:00:33.1711,  85.23379373,  30.29744339,   2.35499024
05/10/2016 15:00:33.2421,  85.23449561,  30.30445290,   2.35500145
05/10/2016 15:00:33.3131,  85.23315159,  30.30784607,   2.35497999
05/10/2016 15:00:33.3851,  85.23652659,  30.30852318,   2.35503387
05/10/2016 15:00:33.4551,  85.23473455,  30.30694008,   2.35500526
05/10/2016 15:00:33.5271,  85.23394307,  30.30942726,   2.35499263
05/10/2016 15:00:33.5991,  85.23294252,  30.30490494,   2.35497665
05/10/2016 15:00:33.6711,  85.23697460,  30.30422783,   2.35504103
05/10/2016 15:00:33.7421,  85.23640712,  30.31485367,   2.35503197
05/10/2016 15:00:33.8131,  85.23013499,  30.29993057,   2.35493183
05/10/2016 15:00:33.8851,  85.23170302,  30.31123734,   2.35495687
05/10/2016 15:00:33.9562,  85.23189716,  30.30558395,   2.35495996
05/10/2016 15:00:34.0282,  85.22722293,  30.30739212,   2.35488534
05/10/2016 15:00:34.0992,  85.23700446,  30.30648804,   2.35504150
05/10/2016 15:00:34.1712,  85.23488389,  30.30060959,   2.35500765
05/10/2016 15:00:34.2422,  85.23219583,  30.30852318,   2.35496473
05/10/2016 15:00:34.3132,  85.23648179,  30.30422783,   2.35503316
05/10/2016 15:00:34.3852,  85.22905977,  30.29789543,   2.35491467
05/10/2016 15:00:34.4572,  85.22483355,  30.30987930,   2.35484719
05/10/2016 15:00:34.5272,  85.22475889,  30.30151367,   2.35484600
05/10/2016 15:00:34.5992,  85.23633245,  30.30807114,   2.35503078
05/10/2016 15:00:34.6702,  85.23230037,  30.30128860,   2.35496640
05/10/2016 15:00:34.7422,  85.22281751,  30.30264473,   2.35481501
05/10/2016 15:00:34.8132,  85.23622791,  30.30106163,   2.35502911
05/10/2016 15:00:34.8852,  85.23165822,  30.30151367,   2.35495615
05/10/2016 15:00:34.9562,  85.23946851,  30.31010628,   2.35508084
05/10/2016 15:00:35.0282,  85.23909517,  30.30422783,   2.35507488
05/10/2016 15:00:35.0992,  85.23592924,  30.29880142,   2.35502434
05/10/2016 15:00:35.1702,  85.22879097,  30.29947853,   2.35491037
05/10/2016 15:00:35.2402,  85.23200170,  30.30716705,   2.35496163
05/10/2016 15:00:35.3132,  85.23304705,  30.30965424,   2.35497832
05/10/2016 15:00:35.3842,  85.22980645,  30.30219269,   2.35492659
05/10/2016 15:00:35.4562,  85.22532636,  30.30558395,   2.35485506
05/10/2016 15:00:35.5272,  85.23259904,  30.29563522,   2.35497117
05/10/2016 15:00:35.5992,  85.23464495,  30.30309677,   2.35500383
05/10/2016 15:00:35.6703,  85.23454041,  30.31123734,   2.35500216
05/10/2016 15:00:35.7413,  85.23991652,  30.30513191,   2.35508800
05/10/2016 15:00:35.8123,  85.23842316,  30.31394958,   2.35506415
05/10/2016 15:00:35.8843,  85.23249451,  30.30174065,   2.35496950
05/10/2016 15:00:35.9563,  85.22796962,  30.30286980,   2.35489726
05/10/2016 15:00:36.0273,  85.23240490,  30.30219269,   2.35496807
05/10/2016 15:00:36.0993,  85.22692426,  30.31621170,   2.35488057
05/10/2016 15:00:36.1703,  85.23207637,  30.30422783,   2.35496283
05/10/2016 15:00:36.2413,  85.23640712,  30.30942726,   2.35503197
05/10/2016 15:00:36.3133,  85.22670026,  30.29427910,   2.35487700
05/10/2016 15:00:36.3843,  85.23356973,  30.29744339,   2.35498667
05/10/2016 15:00:36.4563,  85.22792482,  30.31055832,   2.35489655
05/10/2016 15:00:36.5263,  85.23398787,  30.30784607,   2.35499334
05/10/2016 15:00:36.5993,  85.23715380,  30.31191444,   2.35504389
05/10/2016 15:00:36.6703,  85.23394307,  30.30038261,   2.35499263
05/10/2016 15:00:36.7403,  85.23464495,  30.31123734,   2.35500383
05/10/2016 15:00:36.8133,  85.23315159,  30.30716705,   2.35497999
05/10/2016 15:00:36.8833,  85.22528156,  30.30648804,   2.35485435
05/10/2016 15:00:36.9543,  85.23491375,  30.30106163,   2.35500813
05/10/2016 15:00:37.0253,  85.23065767,  30.30400085,   2.35494018
05/10/2016 15:00:37.0983,  85.23095634,  30.30671501,   2.35494494
05/10/2016 15:00:37.1693,  85.22931364,  30.30626297,   2.35491872
05/10/2016 15:00:37.2403,  85.22871630,  30.30920219,   2.35490918
05/10/2016 15:00:37.3123,  85.23207637,  30.31327248,   2.35496283
05/10/2016 15:00:37.3833,  85.22816375,  30.30377579,   2.35490036
05/10/2016 15:00:37.4544,  85.23065767,  30.30467987,   2.35494018
05/10/2016 15:00:37.5254,  85.22804428,  30.30219269,   2.35489845
05/10/2016 15:00:37.5974,  85.22643145,  30.30784607,   2.35487270
05/10/2016 15:00:37.6684,  85.23135955,  30.30083656,   2.35495138
05/10/2016 15:00:37.7404,  85.23020966,  30.30264473,   2.35493302
05/10/2016 15:00:37.8124,  85.22886563,  30.30354881,   2.35491157
05/10/2016 15:00:37.8834,  85.23035900,  30.30558395,   2.35493541
05/10/2016 15:00:37.9544,  85.22120468,  30.31010628,   2.35478926
05/10/2016 15:00:38.0264,  85.23394307,  30.30558395,   2.35499263
05/10/2016 15:00:38.0984,  85.23285291,  30.31508064,   2.35497522
05/10/2016 15:00:38.1694,  85.23327106,  30.29518318,   2.35498190
05/10/2016 15:00:38.2414,  85.22816375,  30.30761909,   2.35490036
05/10/2016 15:00:38.3134,  85.23518256,  30.30015755,   2.35501242
05/10/2016 15:00:38.3844,  85.23279318,  30.30083656,   2.35497427
05/10/2016 15:00:38.4554,  85.22254871,  30.30106163,   2.35481071
05/10/2016 15:00:38.5274,  85.22789495,  30.30354881,   2.35489607
05/10/2016 15:00:38.5984,  85.23398787,  30.31146240,   2.35499334
05/10/2016 15:00:38.6694,  85.23058300,  30.29902649,   2.35493898
05/10/2016 15:00:38.7404,  85.23244971,  30.30241776,   2.35496879
05/10/2016 15:00:38.8114,  85.23319639,  30.30128860,   2.35498071
05/10/2016 15:00:38.8844,  85.22520689,  30.31055832,   2.35485315
05/10/2016 15:00:38.9554,  85.23118035,  30.30942726,   2.35494852
05/10/2016 15:00:39.0274,  85.23055313,  30.30852318,   2.35493851
05/10/2016 15:00:39.0984,  85.23458522,  30.30377579,   2.35500288
05/10/2016 15:00:39.1695,  85.22000999,  30.29767036,   2.35477018
05/10/2016 15:00:39.2405,  85.22961232,  30.30761909,   2.35492349
05/10/2016 15:00:39.3125,  85.23195690,  30.29495621,   2.35496092
05/10/2016 15:00:39.3845,  85.23673566,  30.29608727,   2.35503721
05/10/2016 15:00:39.4555,  85.23195690,  30.30219269,   2.35496092
05/10/2016 15:00:39.5275,  85.22831309,  30.30083656,   2.35490274
05/10/2016 15:00:39.5985,  85.23364440,  30.30761909,   2.35498786
05/10/2016 15:00:39.6695,  85.22692426,  30.30875015,   2.35488057
05/10/2016 15:00:39.7405,  85.23548123,  30.29767036,   2.35501719
05/10/2016 15:00:39.8125,  85.23737780,  30.30897522,   2.35504746
05/10/2016 15:00:39.8825,  85.23951331,  30.28839874,   2.35508156
05/10/2016 15:00:39.9555,  85.23001552,  30.30151367,   2.35492992
05/10/2016 15:00:40.0275,  85.22607305,  30.29857445,   2.35486698
05/10/2016 15:00:40.0985,  85.23103101,  30.30694008,   2.35494614
05/10/2016 15:00:40.1695,  85.22916431,  30.28410339,   2.35491633
05/10/2016 15:00:40.2405,  85.23685513,  30.29721832,   2.35503912
05/10/2016 15:00:40.3135,  85.23121021,  30.30038261,   2.35494900
05/10/2016 15:00:40.3835,  85.23658632,  30.29540825,   2.35503483
05/10/2016 15:00:40.4545,  85.22326552,  30.30241776,   2.35482216
05/10/2016 15:00:40.5265,  85.22811895,  30.30286980,   2.35489964
05/10/2016 15:00:40.5985,  85.22523676,  30.30422783,   2.35485363
05/10/2016 15:00:40.6695,  85.23509296,  30.29834747,   2.35501099
05/10/2016 15:00:40.7415,  85.23518256,  30.29699135,   2.35501242
05/10/2016 15:00:40.8135,  85.23035900,  30.30332375,   2.35493541
05/10/2016 15:00:40.8835,  85.22568477,  30.30128860,   2.35486078
05/10/2016 15:00:40.9536,  85.23091154,  30.30716705,   2.35494423
05/10/2016 15:00:41.0266,  85.23643699,  30.30286980,   2.35503244
05/10/2016 15:00:41.0976,  85.23610845,  30.28817368,   2.35502720
05/10/2016 15:00:41.1696,  85.22882083,  30.29427910,   2.35491085
05/10/2016 15:00:41.2416,  85.23548123,  30.29292107,   2.35501719
05/10/2016 15:00:41.3136,  85.23775114,  30.30128860,   2.35505342
05/10/2016 15:00:41.3836,  85.23001552,  30.29360008,   2.35492992
05/10/2016 15:00:41.4546,  85.23509296,  30.29450417,   2.35501099
05/10/2016 15:00:41.5266,  85.22658079,  30.31055832,   2.35487509
05/10/2016 15:00:41.5976,  85.22826829,  30.29495621,   2.35490203
05/10/2016 15:00:41.6686,  85.23379373,  30.30015755,   2.35499024
05/10/2016 15:00:41.7416,  85.23327106,  30.29473114,   2.35498190
05/10/2016 15:00:41.8136,  85.23240490,  30.30174065,   2.35496807
05/10/2016 15:00:41.8836,  85.23682526,  30.30490494,   2.35503864
05/10/2016 15:00:41.9546,  85.22042813,  30.30264473,   2.35477686
05/10/2016 15:00:42.0266,  85.22807415,  30.29631424,   2.35489893
05/10/2016 15:00:42.0976,  85.22652105,  30.30060959,   2.35487413
05/10/2016 15:00:42.1686,  85.23267371,  30.30286980,   2.35497236
05/10/2016 15:00:42.2416,  85.22923898,  30.30083656,   2.35491753
05/10/2016 15:00:42.3136,  85.22419141,  30.30648804,   2.35483694
05/10/2016 15:00:42.3836,  85.22550557,  30.30286980,   2.35485792
05/10/2016 15:00:42.4546,  85.23509296,  30.29834747,   2.35501099
05/10/2016 15:00:42.5266,  85.22532636,  30.29902649,   2.35485506
05/10/2016 15:00:42.5976,  85.23312172,  30.30626297,   2.35497952
05/10/2016 15:00:42.6687,  85.23155369,  30.30467987,   2.35495448
05/10/2016 15:00:42.7407,  85.22941818,  30.29540825,   2.35492039
05/10/2016 15:00:42.8107,  85.23936398,  30.31304550,   2.35507917
05/10/2016 15:00:42.8837,  85.23757194,  30.29111290,   2.35505056
05/10/2016 15:00:42.9557,  85.23812449,  30.29540825,   2.35505939
05/10/2016 15:00:43.0267,  85.23185236,  30.29970551,   2.35495925
05/10/2016 15:00:43.0977,  85.23536176,  30.29947853,   2.35501528
05/10/2016 15:00:43.1687,  85.23580977,  30.29767036,   2.35502243
05/10/2016 15:00:43.2397,  85.23404760,  30.28206825,   2.35499430
05/10/2016 15:00:43.3117,  85.22434074,  30.30400085,   2.35483932
05/10/2016 15:00:43.3837,  85.23192703,  30.29925346,   2.35496044
05/10/2016 15:00:43.4557,  85.23103101,  30.29427910,   2.35494614
05/10/2016 15:00:43.5267,  85.22314605,  30.30513191,   2.35482025
05/10/2016 15:00:43.5967,  85.22490822,  30.29540825,   2.35484838
05/10/2016 15:00:43.6687,  85.22871630,  30.29789543,   2.35490918
05/10/2016 15:00:43.7407,  85.22562504,  30.28975677,   2.35485983
05/10/2016 15:00:43.8117,  85.22658079,  30.30128860,   2.35487509
05/10/2016 15:00:43.8827,  85.22826829,  30.30015755,   2.35490203
05/10/2016 15:00:43.9537,  85.23210623,  30.29314804,   2.35496330
05/10/2016 15:00:44.0267,  85.22801442,  30.30015755,   2.35489798
05/10/2016 15:00:44.0977,  85.23569030,  30.30467987,   2.35502052
05/10/2016 15:00:44.1687,  85.21983079,  30.29721832,   2.35476732
05/10/2016 15:00:44.2397,  85.22856696,  30.29314804,   2.35490680
05/10/2016 15:00:44.3107,  85.23222570,  30.29586029,   2.35496521
05/10/2016 15:00:44.3827,  85.23147902,  30.29699135,   2.35495329
05/10/2016 15:00:44.4548,  85.23165822,  30.29563522,   2.35495615
05/10/2016 15:00:44.5258,  85.24181309,  30.29382515,   2.35511827
05/10/2016 15:00:44.5978,  85.22876110,  30.30445290,   2.35490990
05/10/2016 15:00:44.6688,  85.22535623,  30.30377579,   2.35485554
05/10/2016 15:00:44.7398,  85.23533190,  30.30151367,   2.35501480
05/10/2016 15:00:44.8118,  85.22995579,  30.30987930,   2.35492897
05/10/2016 15:00:44.8828,  85.23170302,  30.28794670,   2.35495687
05/10/2016 15:00:44.9548,  85.23446575,  30.29834747,   2.35500097
05/10/2016 15:00:45.0258,  85.22782028,  30.29246902,   2.35489488
05/10/2016 15:00:45.0978,  85.22378820,  30.29744339,   2.35483050
05/10/2016 15:00:45.1688,  85.23085181,  30.29382515,   2.35494328
05/10/2016 15:00:45.2408,  85.23091154,  30.29473114,   2.35494423
05/10/2016 15:00:45.3108,  85.23864716,  30.30083656,   2.35506773
05/10/2016 15:00:45.3828,  85.22856696,  30.28749466,   2.35490680
05/10/2016 15:00:45.4548,  85.22502769,  30.29608727,   2.35485029
05/10/2016 15:00:45.5258,  85.24312725,  30.29020882,   2.35513926
05/10/2016 15:00:45.5968,  85.23180756,  30.29631424,   2.35495853
05/10/2016 15:00:45.6688,  85.23707913,  30.29767036,   2.35504270
05/10/2016 15:00:45.7408,  85.22490822,  30.29292107,   2.35484838
05/10/2016 15:00:45.8118,  85.23155369,  30.30490494,   2.35495448
05/10/2016 15:00:45.8818,  85.23095634,  30.29382515,   2.35494494
05/10/2016 15:00:45.9548,  85.22777548,  30.29857445,   2.35489416
05/10/2016 15:00:46.0258,  85.22513223,  30.29088593,   2.35485196
05/10/2016 15:00:46.0968,  85.23640712,  30.29563522,   2.35503197
05/10/2016 15:00:46.1689,  85.23416707,  30.29653931,   2.35499620
05/10/2016 15:00:46.2399,  85.23170302,  30.29179192,   2.35495687
05/10/2016 15:00:46.3109,  85.21642592,  30.29834747,   2.35471296
05/10/2016 15:00:46.3819,  85.23028433,  30.29427910,   2.35493422
05/10/2016 15:00:46.4539,  85.23401774,  30.29427910,   2.35499382
05/10/2016 15:00:46.5259,  85.23607858,  30.29857445,   2.35502672
05/10/2016 15:00:46.5979,  85.23180756,  30.29382515,   2.35495853
05/10/2016 15:00:46.6679,  85.22826829,  30.29246902,   2.35490203
05/10/2016 15:00:46.7399,  85.23259904,  30.29721832,   2.35497117
05/10/2016 15:00:46.8109,  85.23070247,  30.29473114,   2.35494089
05/10/2016 15:00:46.8829,  85.23207637,  30.29721832,   2.35496283
05/10/2016 15:00:46.9549,  85.21983079,  30.30151367,   2.35476732
05/10/2016 15:00:47.0259,  85.22192150,  30.29337311,   2.35480070
05/10/2016 15:00:47.0969,  85.22652105,  30.30852318,   2.35487413
05/10/2016 15:00:47.1699,  85.22311619,  30.29857445,   2.35481977
05/10/2016 15:00:47.2399,  85.22762614,  30.30083656,   2.35489178
05/10/2016 15:00:47.3109,  85.22995579,  30.29902649,   2.35492897
05/10/2016 15:00:47.3809,  85.22894030,  30.29744339,   2.35491276
05/10/2016 15:00:47.4539,  85.22254871,  30.30060959,   2.35481071
05/10/2016 15:00:47.5259,  85.22210070,  30.29156494,   2.35480356
05/10/2016 15:00:47.5969,  85.22744694,  30.29834747,   2.35488892
05/10/2016 15:00:47.6689,  85.22995579,  30.30558395,   2.35492897
05/10/2016 15:00:47.7389,  85.23006032,  30.29834747,   2.35493064
05/10/2016 15:00:47.8109,  85.22219030,  30.30174065,   2.35480499
05/10/2016 15:00:47.8829,  85.23742260,  30.29088593,   2.35504818
05/10/2016 15:00:47.9540,  85.23144915,  30.28772163,   2.35495281
05/10/2016 15:00:48.0260,  85.21905424,  30.30445290,   2.35475492
05/10/2016 15:00:48.0970,  85.22165269,  30.29405212,   2.35479641
05/10/2016 15:00:48.1690,  85.23324119,  30.30219269,   2.35498142
05/10/2016 15:00:48.2400,  85.22767094,  30.29812241,   2.35489249
05/10/2016 15:00:48.3110,  85.22595358,  30.30400085,   2.35486507
05/10/2016 15:00:48.3830,  85.22807415,  30.29382515,   2.35489893
05/10/2016 15:00:48.4540,  85.23282305,  30.29857445,   2.35497475
05/10/2016 15:00:48.5240,  85.23001552,  30.29880142,   2.35492992
05/10/2016 15:00:48.5960,  85.22767094,  30.29269600,   2.35489249
05/10/2016 15:00:48.6690,  85.23909517,  30.30128860,   2.35507488
05/10/2016 15:00:48.7400,  85.23174783,  30.29133797,   2.35495758
05/10/2016 15:00:48.8110,  85.23383853,  30.29789543,   2.35499096
05/10/2016 15:00:48.8830,  85.21624672,  30.29111290,   2.35471010
05/10/2016 15:00:48.9540,  85.22961232,  30.29857445,   2.35492349
05/10/2016 15:00:49.0250,  85.22901497,  30.29631424,   2.35491395
05/10/2016 15:00:49.0960,  85.23386840,  30.29020882,   2.35499144
05/10/2016 15:00:49.1690,  85.22759628,  30.30581093,   2.35489130
05/10/2016 15:00:49.2400,  85.22443035,  30.28681564,   2.35484076
05/10/2016 15:00:49.3110,  85.22762614,  30.29947853,   2.35489178
05/10/2016 15:00:49.3830,  85.22423621,  30.30128860,   2.35483766
05/10/2016 15:00:49.4540,  85.22568477,  30.29427910,   2.35486078
05/10/2016 15:00:49.5250,  85.23031420,  30.29427910,   2.35493469
05/10/2016 15:00:49.5970,  85.23461508,  30.29292107,   2.35500336
05/10/2016 15:00:49.6681,  85.22702880,  30.29721832,   2.35488224
05/10/2016 15:00:49.7391,  85.23543643,  30.29020882,   2.35501647
05/10/2016 15:00:49.8111,  85.23031420,  30.29631424,   2.35493469
05/10/2016 15:00:49.8831,  85.22520689,  30.30083656,   2.35485315
05/10/2016 15:00:49.9541,  85.22711840,  30.29224396,   2.35488367
05/10/2016 15:00:50.0251,  85.23461508,  30.29586029,   2.35500336
05/10/2016 15:00:50.0971,  85.23185236,  30.28975677,   2.35495925
05/10/2016 15:00:50.1671,  85.22319085,  30.30174065,   2.35482097
05/10/2016 15:00:50.2391,  85.22625225,  30.29767036,   2.35486984
05/10/2016 15:00:50.3101,  85.23091154,  30.30038261,   2.35494423
05/10/2016 15:00:50.3831,  85.23715380,  30.30083656,   2.35504389
05/10/2016 15:00:50.4541,  85.22625225,  30.29902649,   2.35486984
05/10/2016 15:00:50.5251,  85.23121021,  30.31033325,   2.35494900
05/10/2016 15:00:50.5971,  85.22864163,  30.30038261,   2.35490799
05/10/2016 15:00:50.6681,  85.22039827,  30.29834747,   2.35477638
05/10/2016 15:00:50.7391,  85.23046353,  30.29699135,   2.35493708
